,detail_id,order_id,dishes_id,logicprn_name,parent_class_name,dishes_name,itemis_add,counts,amounts,cost,place_order_time,discount_amt,discount_reason,kick_back,add_inprice,add_info,bar_code,picture_file,emp_id
2112,3815,498,610014,,,金玉良缘,0,1,30,,2016-08-11 20:05:35,,,,0,,,caipu/302003.jpg,1596
2113,3818,498,610058,,,超人气广式肠粉,0,1,18,,2016-08-11 20:11:15,,,,0,,,caipu/604002.jpg,1596
2114,3819,498,610010,,,白饭/小碗,0,1,1,,2016-08-11 20:12:08,,,,0,,,caipu/601004.jpg,1596
2115,3820,499,609970,,,麻辣小龙虾,0,1,99,,2016-08-22 21:56:20,,,,0,,,caipu/101006.jpg,1157
2116,3821,499,610062,,,蒜蓉生蚝,0,1,49,,2016-08-22 21:57:47,,,,0,,,caipu/104001.jpg,1157
2117,3823,499,609994,,,独家薄荷鲜虾牛肉卷,0,1,45,,2016-08-22 21:58:43,,,,0,,,caipu/201004.jpg,1157
2118,3827,499,610051,,,凉拌萝卜丝,0,1,20,,2016-08-22 21:59:14,,,,0,,,caipu/301005.jpg,1157
2119,3825,499,610012,,,香菇鹌鹑蛋,0,1,39,,2016-08-22 21:59:48,,,,0,,,caipu/302001.jpg,1157
2120,3829,499,610033,,,张裕葡萄酒张裕赤霞珠干红,0,1,32,,2016-08-22 22:02:23,,,,0,,,caipu/402002.jpg,1157
2121,3830,499,609949,,,意文柠檬汁,0,1,13,,2016-08-22 22:03:50,,,,0,,,caipu/404005.jpg,1157
2122,3831,499,609998,,,清爽拌凉面,0,1,15,,2016-08-22 22:04:20,,,,0,,,caipu/603002.jpg,1157
2123,3833,499,609937,,,冰糖红豆薏米粥,0,1,15,,2016-08-22 22:07:51,,,,0,,,caipu/602003.jpg,1157
2124,3842,499,610011,,,白饭/大碗,0,1,10,,2016-08-22 22:08:10,,,,0,,,caipu/601005.jpg,1157
2125,3835,500,609931,,,焖猪手,0,1,58,,2016-08-06 17:36:13,,,,0,,,caipu/203002.jpg,1409
2126,3832,500,609966,,,芝士烩波士顿龙虾,0,1,175,,2016-08-06 17:36:43,,,,0,,,caipu/101001.jpg,1409
2127,3834,500,609933,,,自制猪肉脯,0,1,48,,2016-08-06 17:36:57,,,,0,,,caipu/203004.jpg,1409
2128,3836,500,609934,,,芹菜炒腰花,0,1,18,,2016-08-06 17:37:05,,,,0,,,caipu/203005.jpg,1409
2129,3837,500,609930,,,豌豆薯仔猪骨汤,0,1,39,,2016-08-06 17:37:09,,,,0,,,caipu/203001.jpg,1409
2130,3838,500,609932,,,爆炒猪肝,0,1,68,,2016-08-06 17:37:44,,,,0,,,caipu/203003.jpg,1409
2131,3840,500,609937,,,冰糖红豆薏米粥,0,1,15,,2016-08-06 17:37:46,,,,0,,,caipu/602003.jpg,1409
2132,3841,500,609941,,,清蒸海鱼,0,1,78,,2016-08-06 17:37:55,,,,0,,,caipu/103002.jpg,1409
2133,3844,500,609946,,,谷稻小庄,0,1,38,,2016-08-06 17:38:57,,,,0,,,caipu/404002.jpg,1409
2134,3846,500,609952,,,美妙绝伦之白莲花,0,1,29,,2016-08-06 17:39:43,,,,0,,,caipu/303003.jpg,1409
2135,3845,500,609951,,,炝炒大白菜,0,1,29,,2016-08-06 17:39:47,,,,0,,,caipu/303002.jpg,1409
2136,3847,500,609953,,,凉拌菠菜,0,1,27,,2016-08-06 17:39:47,,,,0,,,caipu/303004.jpg,1409
2137,3848,500,610008,,,五色糯米饭(七色),0,1,35,,2016-08-06 17:40:52,,,,0,,,caipu/601002.jpg,1409
2138,3849,501,609961,,,姜葱炒花蟹,0,1,45,,2016-08-24 19:13:16,,,,0,,,caipu/102001.jpg,1158
2139,3852,501,609930,,,豌豆薯仔猪骨汤,0,1,39,,2016-08-24 19:15:02,,,,0,,,caipu/203001.jpg,1158
2140,3851,501,609933,,,自制猪肉脯,0,1,48,,2016-08-24 19:15:25,,,,0,,,caipu/203004.jpg,1158
2141,3850,501,609934,,,芹菜炒腰花,0,1,18,,2016-08-24 19:15:50,,,,0,,,caipu/203005.jpg,1158
2142,3853,501,609954,,,凉拌蒜蓉西兰花,0,1,29,,2016-08-24 19:16:28,,,,0,,,caipu/304001.jpg,1158
2143,3854,501,609953,,,凉拌菠菜,0,1,27,,2016-08-24 19:16:30,,,,0,,,caipu/303004.jpg,1158
2144,3855,501,609976,,,芹黄鳝丝,0,1,58,,2016-08-24 19:17:03,,,,0,,,caipu/106001.jpg,1158
2145,3856,501,609981,,,桂圆枸杞鸽子汤,0,1,48,,2016-08-24 19:20:14,,,,0,,,caipu/205001.jpg,1158
2146,3857,501,610009,,,黑米恋上葡萄,0,1,33,,2016-08-24 19:22:17,,,,0,,,caipu/601003.jpg,1158
2147,3858,501,610018,,,照烧鸡腿,0,1,16,,2016-08-24 19:26:34,,,,0,,,caipu/204001.jpg,1158
2148,3861,501,609942,,,辣炒鱿鱼,0,1,58,,2016-08-24 19:27:03,,,,0,,,caipu/103003.jpg,1158
2149,3860,501,610060,,,广式虾仁肠粉,0,1,18,,2016-08-24 19:27:23,,,,0,,,caipu/604004.jpg,1158
2150,3859,501,610053,,,蛋挞,0,1,8,,2016-08-24 19:27:38,,,,0,,,caipu/501002.jpg,1158
2151,3880,501,610035,,,黄尾袋鼠西拉子红葡萄酒,0,1,46,,2016-08-24 19:29:55,,,,0,,,caipu/402004.jpg,1158
2152,3883,501,609949,,,意文柠檬汁,0,1,13,,2016-08-24 19:30:16,,,,0,,,caipu/404005.jpg,1158
2153,3862,502,609969,,,香辣腐乳炒虾,0,1,56,,2016-08-05 20:56:01,,,,0,,,caipu/101004.jpg,1028
2154,3863,502,609934,,,芹菜炒腰花,0,1,18,,2016-08-05 20:57:35,,,,0,,,caipu/203005.jpg,1028
2155,3864,502,609941,,,清蒸海鱼,0,1,78,,2016-08-05 21:00:12,,,,0,,,caipu/103002.jpg,1028
2156,3866,502,609932,,,爆炒猪肝,0,1,68,,2016-08-05 21:00:29,,,,0,,,caipu/203003.jpg,1028
2157,3867,502,609933,,,自制猪肉脯,0,1,48,,2016-08-05 21:00:52,,,,0,,,caipu/203004.jpg,1028
2158,3868,502,609943,,,剁椒鱼头,0,1,55,,2016-08-05 21:02:34,,,,0,,,caipu/103004.jpg,1028
2159,3871,502,609950,,,大蒜苋菜,0,1,30,,2016-08-05 21:04:50,,,,0,,,caipu/303001.jpg,1028
2160,3873,502,609952,,,美妙绝伦之白莲花,0,1,29,,2016-08-05 21:08:57,,,,0,,,caipu/303003.jpg,1028
2161,3874,502,609953,,,凉拌菠菜,0,1,27,,2016-08-05 21:09:48,,,,0,,,caipu/303004.jpg,1028
2162,3875,502,609954,,,凉拌蒜蓉西兰花,0,1,29,,2016-08-05 21:11:19,,,,0,,,caipu/304001.jpg,1028
2163,3877,502,610008,,,五色糯米饭(七色),0,1,35,,2016-08-05 21:12:44,,,,0,,,caipu/601002.jpg,1028
2164,3865,503,609970,,,麻辣小龙虾,0,1,99,,2016-08-19 21:46:56,,,,0,,,caipu/101006.jpg,1551
2165,3869,503,610038,,,芝麻烤紫菜,0,1,25,,2016-08-19 21:47:09,,,,0,,,caipu/105002.jpg,1551
2166,3872,503,610047,,,西瓜胡萝卜沙拉,0,1,26,,2016-08-19 21:47:59,,,,0,,,caipu/301001.jpg,1551
2167,3876,503,610013,,,番茄炖秋葵,0,1,35,,2016-08-19 21:49:03,,,,0,,,caipu/302002.jpg,1551
2168,3881,503,610053,,,蛋挞,0,1,8,,2016-08-19 21:51:08,,,,0,,,caipu/501002.jpg,1551
2169,3878,503,609946,,,谷稻小庄,0,1,38,,2016-08-19 21:51:48,,,,0,,,caipu/404002.jpg,1551
2170,3884,503,610011,,,白饭/大碗,0,1,10,,2016-08-19 21:52:05,,,,0,,,caipu/601005.jpg,1551
2171,3885,503,610065,,,辣炒花蛤,0,1,35,,2016-08-19 21:53:55,,,,0,,,caipu/104004.jpg,1551
2172,3910,503,610021,,,爆炒鸡翅,0,1,56,,2016-08-19 21:54:34,,,,0,,,caipu/204004.jpg,1551
2173,3913,503,610024,,,红酒土豆烧鸭腿,0,1,48,,2016-08-19 21:55:49,,,,0,,,caipu/204007.jpg,1551
2174,3915,503,609953,,,凉拌菠菜,0,1,27,,2016-08-19 21:56:09,,,,0,,,caipu/303004.jpg,1551
2175,3887,504,609933,,,自制猪肉脯,0,1,48,,2016-08-08 21:03:30,,,,0,,,caipu/203004.jpg,1125
2176,3886,504,609966,,,芝士烩波士顿龙虾,0,1,175,,2016-08-08 21:03:37,,,,0,,,caipu/101001.jpg,1125
2177,3889,504,609941,,,清蒸海鱼,0,1,78,,2016-08-08 21:04:27,,,,0,,,caipu/103002.jpg,1125
2178,3888,504,609934,,,芹菜炒腰花,0,1,18,,2016-08-08 21:04:38,,,,0,,,caipu/203005.jpg,1125
2179,3890,504,609931,,,焖猪手,0,1,58,,2016-08-08 21:07:39,,,,0,,,caipu/203002.jpg,1125
2180,3892,504,609932,,,爆炒猪肝,0,1,68,,2016-08-08 21:07:45,,,,0,,,caipu/203003.jpg,1125
2181,3894,504,609938,,,小米南瓜粥,0,1,13,,2016-08-08 21:09:39,,,,0,,,caipu/602004.jpg,1125
2182,3896,504,609939,,,香菇鸡肉粥,0,1,15,,2016-08-08 21:12:57,,,,0,,,caipu/602005.jpg,1125
2183,3900,504,609946,,,谷稻小庄,0,1,38,,2016-08-08 21:13:42,,,,0,,,caipu/404002.jpg,1125
2184,3905,504,610056,,,纸杯蛋糕,0,1,8,,2016-08-08 21:16:09,,,,0,,,caipu/501005.jpg,1125
2185,3901,504,609943,,,剁椒鱼头,0,1,55,,2016-08-08 21:16:16,,,,0,,,caipu/103004.jpg,1125
2186,3904,504,610035,,,黄尾袋鼠西拉子红葡萄酒,0,1,46,,2016-08-08 21:16:33,,,,0,,,caipu/402004.jpg,1125
2187,3903,504,609996,,,牛尾汤,0,1,40,,2016-08-08 21:16:53,,,,0,,,caipu/201006.jpg,1125
2188,3907,504,610007,,,桂圆肉红豆八宝饭,0,1,39,,2016-08-08 21:17:20,,,,0,,,caipu/601001.jpg,1125
2189,3897,505,609945,,,农夫山泉NFC果汁100%橙汁,0,1,6,,2016-08-23 17:11:11,,,,0,,,caipu/404001.jpg,1159
2190,3891,505,609940,,,清蒸蝶鱼,0,1,56,,2016-08-23 17:11:54,,,,0,,,caipu/103001.jpg,1159
2191,3895,505,609936,,,皮蛋瘦肉粥,0,1,16,,2016-08-23 17:11:59,,,,0,,,caipu/602002.jpg,1159
2192,3898,505,609934,,,芹菜炒腰花,0,1,18,,2016-08-23 17:13:38,,,,0,,,caipu/203005.jpg,1159
2193,3899,505,609944,,,水煮鱼,0,1,65,,2016-08-23 17:13:56,,,,0,,,caipu/103005.jpg,1159
2194,3906,505,609979,,,鲜美鳝鱼,0,1,55,,2016-08-23 17:14:09,,,,0,,,caipu/106004.jpg,1159
2195,3902,505,609970,,,麻辣小龙虾,0,1,99,,2016-08-23 17:14:21,,,,0,,,caipu/101006.jpg,1159
2196,3908,505,609958,,,香辣爆羊肝,0,1,28,,2016-08-23 17:14:56,,,,0,,,caipu/202004.jpg,1159
2197,3909,505,609953,,,凉拌菠菜,0,1,27,,2016-08-23 17:15:40,,,,0,,,caipu/303004.jpg,1159
2198,3911,505,609975,,,一品香酥藕,0,1,10,,2016-08-23 17:15:47,,,,0,,,caipu/502005.jpg,1159
2199,3912,505,609999,,,鱼香肉丝拌面,0,1,18,,2016-08-23 17:16:11,,,,0,,,caipu/603003.jpg,1159
2200,3914,505,610013,,,番茄炖秋葵,0,1,35,,2016-08-23 17:16:41,,,,0,,,caipu/302002.jpg,1159
2201,3916,505,610037,,,辣炒海带丝,0,1,19,,2016-08-23 17:17:53,,,,0,,,caipu/105001.jpg,1159
2202,3917,505,610050,,,番茄甘蓝,0,1,33,,2016-08-23 17:18:49,,,,0,,,caipu/301004.jpg,1159
2203,3918,505,610008,,,五色糯米饭(七色),0,1,35,,2016-08-23 17:19:06,,,,0,,,caipu/601002.jpg,1159
2204,3925,505,610035,,,黄尾袋鼠西拉子红葡萄酒,0,1,46,,2016-08-23 17:19:54,,,,0,,,caipu/402004.jpg,1159
2205,3919,506,609962,,,倒立蒸梭子蟹,0,1,169,,2016-08-18 17:26:28,,,,0,,,caipu/102002.jpg,1134
2206,3920,506,609933,,,自制猪肉脯,0,1,48,,2016-08-18 17:30:15,,,,0,,,caipu/203004.jpg,1134
2207,3921,506,609931,,,焖猪手,0,1,58,,2016-08-18 17:30:29,,,,0,,,caipu/203002.jpg,1134
2208,3922,506,609934,,,芹菜炒腰花,0,1,18,,2016-08-18 17:31:23,,,,0,,,caipu/203005.jpg,1134
2209,3923,506,609937,,,冰糖红豆薏米粥,0,1,15,,2016-08-18 17:32:26,,,,0,,,caipu/602003.jpg,1134
2210,3924,506,609946,,,谷稻小庄,0,1,38,,2016-08-18 17:36:45,,,,0,,,caipu/404002.jpg,1134
2211,3926,506,610000,,,酸辣汤面,0,1,16,,2016-08-18 17:39:16,,,,0,,,caipu/603004.jpg,1134
2212,3927,506,610008,,,五色糯米饭(七色),0,1,35,,2016-08-18 17:40:13,,,,0,,,caipu/601002.jpg,1134
2223,3929,508,609969,,,香辣腐乳炒虾,0,1,56,,2016-08-06 20:37:11,,,,0,,,caipu/101004.jpg,1238
2224,3932,508,609930,,,豌豆薯仔猪骨汤,0,1,39,,2016-08-06 20:38:22,,,,0,,,caipu/203001.jpg,1238
2225,3936,508,609933,,,自制猪肉脯,0,1,48,,2016-08-06 20:40:27,,,,0,,,caipu/203004.jpg,1238
2226,3934,508,609931,,,焖猪手,0,1,58,,2016-08-06 20:40:32,,,,0,,,caipu/203002.jpg,1238
2227,3937,508,609938,,,小米南瓜粥,0,1,13,,2016-08-06 20:43:31,,,,0,,,caipu/602004.jpg,1238
2228,3940,508,609947,,,北冰洋汽水,0,1,5,,2016-08-06 20:44:08,,,,0,,,caipu/404003.jpg,1238
2229,3941,508,609948,,,露露无糖杏仁露,0,1,7,,2016-08-06 20:46:07,,,,0,,,caipu/404004.jpg,1238
2230,3942,508,610000,,,酸辣汤面,0,1,16,,2016-08-06 20:49:03,,,,0,,,caipu/603004.jpg,1238
2231,3944,508,610010,,,白饭/小碗,0,1,1,,2016-08-06 20:49:28,,,,0,,,caipu/601004.jpg,1238
2232,3946,508,609936,,,皮蛋瘦肉粥,0,1,16,,2016-08-06 20:50:09,,,,0,,,caipu/602002.jpg,1238
2233,3951,509,609931,,,焖猪手,0,1,58,,2016-08-13 21:47:32,,,,0,,,caipu/203002.jpg,1174
2234,3948,509,609966,,,芝士烩波士顿龙虾,0,1,175,,2016-08-13 21:47:36,,,,0,,,caipu/101001.jpg,1174
2235,3949,509,609933,,,自制猪肉脯,0,1,48,,2016-08-13 21:47:38,,,,0,,,caipu/203004.jpg,1174
2236,3950,509,609935,,,山药养生粥,0,1,19,,2016-08-13 21:47:40,,,,0,,,caipu/602001.jpg,1174
2237,3955,509,609989,,,青岛啤酒罐装,0,1,7,,2016-08-13 21:48:10,,,,0,,,caipu/403004.jpg,1174
2238,3953,509,609951,,,炝炒大白菜,0,1,29,,2016-08-13 21:48:17,,,,0,,,caipu/303002.jpg,1174
2239,3952,509,609952,,,美妙绝伦之白莲花,0,1,29,,2016-08-13 21:48:25,,,,0,,,caipu/303003.jpg,1174
2240,3954,509,609954,,,凉拌蒜蓉西兰花,0,1,29,,2016-08-13 21:48:33,,,,0,,,caipu/304001.jpg,1174
2241,3957,509,609946,,,谷稻小庄,0,1,38,,2016-08-13 21:49:08,,,,0,,,caipu/404002.jpg,1174
2242,3959,509,610011,,,白饭/大碗,0,1,10,,2016-08-13 21:49:28,,,,0,,,caipu/601005.jpg,1174
2243,3961,509,610007,,,桂圆肉红豆八宝饭,0,1,39,,2016-08-13 21:52:16,,,,0,,,caipu/601001.jpg,1174
2244,3956,510,609961,,,姜葱炒花蟹,0,1,45,,2016-08-12 19:09:29,,,,0,,,caipu/102001.jpg,1216
2245,3958,510,610004,,,南瓜芝士包,0,1,10,,2016-08-12 19:09:44,,,,0,,,caipu/503003.jpg,1216
2246,3960,510,609936,,,皮蛋瘦肉粥,0,1,16,,2016-08-12 19:13:13,,,,0,,,caipu/602002.jpg,1216
2247,3962,510,610006,,,咖啡奶香面包,0,1,16,,2016-08-12 19:14:16,,,,0,,,caipu/503005.jpg,1216
2248,3963,510,610010,,,白饭/小碗,0,2,1,,2016-08-12 19:15:08,,,,0,,,caipu/601004.jpg,1216
2249,3964,510,610029,,,黄花菜炒木耳,0,1,35,,2016-08-12 19:19:07,,,,0,,,caipu/304003.jpg,1216
2250,3965,510,610040,,,海带结豆腐汤,0,1,30,,2016-08-12 19:19:09,,,,0,,,caipu/105004.jpg,1216
2251,3966,510,610057,,,宝宝版牛肉肠粉,0,1,15,,2016-08-12 19:22:37,,,,0,,,caipu/604001.jpg,1216
2252,3967,511,609970,,,麻辣小龙虾,0,1,99,,2016-08-24 19:12:03,,,,0,,,caipu/101006.jpg,1163
2253,3968,511,610039,,,培根紫菜卷,0,1,30,,2016-08-24 19:12:15,,,,0,,,caipu/105003.jpg,1163
2254,3969,511,609943,,,剁椒鱼头,0,1,55,,2016-08-24 19:15:34,,,,0,,,caipu/103004.jpg,1163
2255,3970,511,609975,,,一品香酥藕,0,1,10,,2016-08-24 19:16:24,,,,0,,,caipu/502005.jpg,1163
2256,3971,511,609984,,,重庆特色油烧兔,0,1,69,,2016-08-24 19:17:41,,,,0,,,caipu/205004.jpg,1163
2257,3972,511,610015,,,葱油凉拌藕片,0,1,30,,2016-08-24 19:19:43,,,,0,,,caipu/302004.jpg,1163
2258,3973,511,609939,,,香菇鸡肉粥,0,1,15,,2016-08-24 19:20:27,,,,0,,,caipu/602005.jpg,1163
2259,3974,511,609949,,,意文柠檬汁,0,1,13,,2016-08-24 19:22:23,,,,0,,,caipu/404005.jpg,1163
2260,3975,511,610011,,,白饭/大碗,0,1,10,,2016-08-24 19:23:45,,,,0,,,caipu/601005.jpg,1163
2261,3976,512,609968,,,油焖麻辣虾,0,1,65,,2016-08-08 19:14:37,,,,0,,,caipu/101003.jpg,1122
2262,3977,512,609933,,,自制猪肉脯,0,1,48,,2016-08-08 19:18:07,,,,0,,,caipu/203004.jpg,1122
2263,3978,512,609937,,,冰糖红豆薏米粥,0,1,15,,2016-08-08 19:18:28,,,,0,,,caipu/602003.jpg,1122
2264,3980,512,609943,,,剁椒鱼头,0,1,55,,2016-08-08 19:19:07,,,,0,,,caipu/103004.jpg,1122
2265,3981,512,609946,,,谷稻小庄,0,1,38,,2016-08-08 19:21:30,,,,0,,,caipu/404002.jpg,1122
2266,3983,512,609972,,,核桃葡萄干土司,0,1,19,,2016-08-08 19:26:35,,,,0,,,caipu/502002.jpg,1122
2267,3982,512,609954,,,凉拌蒜蓉西兰花,0,1,29,,2016-08-08 19:26:43,,,,0,,,caipu/304001.jpg,1122
2268,3984,512,609985,,,三色凉拌手撕兔,0,1,66,,2016-08-08 19:28:01,,,,0,,,caipu/205005.jpg,1122
2269,3985,512,610009,,,黑米恋上葡萄,0,1,33,,2016-08-08 19:28:59,,,,0,,,caipu/601003.jpg,1122
2270,3989,513,609933,,,自制猪肉脯,0,1,48,,2016-08-17 18:35:05,,,,0,,,caipu/203004.jpg,1166
2271,3988,513,610017,,,酸辣藕丁,0,1,33,,2016-08-17 18:35:07,,,,0,,,caipu/302006.jpg,1166
2272,3986,513,609967,,,香酥两吃大虾,0,1,89,,2016-08-17 18:35:16,,,,0,,,caipu/101002.jpg,1166
2273,3987,513,609993,,,百里香奶油烤红酒牛肉,0,1,178,,2016-08-17 18:35:53,,,,0,,,caipu/111.jpg,1166
2274,3990,513,609953,,,凉拌菠菜,0,1,27,,2016-08-17 18:37:14,,,,0,,,caipu/303004.jpg,1166
2275,3992,513,609983,,,干锅田鸡,0,1,88,,2016-08-17 18:37:15,,,,0,,,caipu/205003.jpg,1166
2276,3993,513,609984,,,重庆特色油烧兔,0,1,69,,2016-08-17 18:37:16,,,,0,,,caipu/205004.jpg,1166
2277,3994,513,610069,,,50度古井贡酒,0,1,90,,2016-08-17 18:37:56,,,,0,,,caipu/401002.jpg,1166
2278,3991,513,609980,,,三丝鳝鱼,0,1,55,,2016-08-17 18:37:59,,,,0,,,caipu/106005.jpg,1166
2279,3997,513,610010,,,白饭/小碗,0,1,1,,2016-08-17 18:39:01,,,,0,,,caipu/601004.jpg,1166
2280,3995,513,610008,,,五色糯米饭(七色),0,1,35,,2016-08-17 18:39:31,,,,0,,,caipu/601002.jpg,1166
2281,3996,513,609949,,,意文柠檬汁,0,1,13,,2016-08-17 18:39:42,,,,0,,,caipu/404005.jpg,1166
2282,3998,513,609931,,,焖猪手,0,1,58,,2016-08-17 18:40:58,,,,0,,,caipu/203002.jpg,1166
2283,4000,514,609932,,,爆炒猪肝,0,1,68,,2016-08-18 19:49:25,,,,0,,,caipu/203003.jpg,1167
2284,3999,514,609961,,,姜葱炒花蟹,0,1,45,,2016-08-18 19:49:32,,,,0,,,caipu/102001.jpg,1167
2285,4002,514,610023,,,啤酒鸭,0,1,48,,2016-08-18 19:52:09,,,,0,,,caipu/204006.jpg,1167
2286,4001,514,609933,,,自制猪肉脯,0,1,48,,2016-08-18 19:52:47,,,,0,,,caipu/203004.jpg,1167
2287,4003,514,609955,,,红酒炖羊肉,0,1,108,,2016-08-18 19:53:37,,,,0,,,caipu/202001.jpg,1167
2288,4004,514,610043,,,肉丁茄子,0,1,39,,2016-08-18 19:54:01,,,,0,,,caipu/305002.jpg,1167
2289,4006,514,609951,,,炝炒大白菜,0,1,29,,2016-08-18 19:55:48,,,,0,,,caipu/303002.jpg,1167
2290,4005,514,609954,,,凉拌蒜蓉西兰花,0,1,29,,2016-08-18 19:55:57,,,,0,,,caipu/304001.jpg,1167
2291,4007,514,609953,,,凉拌菠菜,0,1,27,,2016-08-18 19:56:28,,,,0,,,caipu/303004.jpg,1167
2292,4008,514,609950,,,大蒜苋菜,0,1,30,,2016-08-18 19:59:28,,,,0,,,caipu/303001.jpg,1167
2293,4009,514,610072,,,53度茅台,0,1,128,,2016-08-18 20:00:38,,,,0,,,caipu/401005.jpg,1167
2294,4010,514,609945,,,农夫山泉NFC果汁100%橙汁,0,1,6,,2016-08-18 20:00:41,,,,0,,,caipu/404001.jpg,1167
2295,4011,514,610055,,,葡萄奶酥(超酥香的饼干),0,1,9,,2016-08-18 20:02:01,,,,0,,,caipu/501004.jpg,1167
2296,4012,514,609936,,,皮蛋瘦肉粥,0,1,16,,2016-08-18 20:02:28,,,,0,,,caipu/602002.jpg,1167
2297,4013,514,610011,,,白饭/大碗,0,2,10,,2016-08-18 20:03:14,,,,0,,,caipu/601005.jpg,1167
2298,4014,514,610061,,,牛肉鸡蛋肠粉,0,1,20,,2016-08-18 20:04:05,,,,0,,,caipu/604005.jpg,1167
2299,4015,514,609942,,,辣炒鱿鱼,0,1,58,,2016-08-18 20:05:22,,,,0,,,caipu/103003.jpg,1167
2300,4016,515,609970,,,麻辣小龙虾,0,1,99,,2016-08-30 21:57:30,,,,0,,,caipu/101006.jpg,1161
2301,4017,515,610010,,,白饭/小碗,0,2,1,,2016-08-30 21:58:08,,,,0,,,caipu/601004.jpg,1161
2302,4019,515,609938,,,小米南瓜粥,0,1,13,,2016-08-30 21:59:16,,,,0,,,caipu/602004.jpg,1161
2303,4020,515,609952,,,美妙绝伦之白莲花,0,1,29,,2016-08-30 22:00:46,,,,0,,,caipu/303003.jpg,1161
2304,4021,516,609951,,,炝炒大白菜,0,1,29,,2016-08-08 21:48:59,,,,0,,,caipu/303002.jpg,1177
2305,4022,516,609932,,,爆炒猪肝,0,1,68,,2016-08-08 21:49:43,,,,0,,,caipu/203003.jpg,1177
2306,4023,516,609954,,,凉拌蒜蓉西兰花,0,1,29,,2016-08-08 21:51:10,,,,0,,,caipu/304001.jpg,1177
2307,4024,516,610010,,,白饭/小碗,0,2,1,,2016-08-08 22:01:47,,,,0,,,caipu/601004.jpg,1177
2308,4026,516,609947,,,北冰洋汽水,0,2,5,,2016-08-08 22:04:23,,,,0,,,caipu/404003.jpg,1177
2309,4027,517,609943,,,剁椒鱼头,0,1,55,,2016-08-01 21:11:44,,,,0,,,caipu/103004.jpg,1008
2310,4028,517,609970,,,麻辣小龙虾,0,1,99,,2016-08-01 21:17:25,,,,0,,,caipu/101006.jpg,1008
2311,4029,517,610014,,,金玉良缘,0,1,30,,2016-08-01 21:18:58,,,,0,,,caipu/302003.jpg,1008
2312,4030,517,610030,,,番茄有机花菜,0,1,32,,2016-08-01 21:19:10,,,,0,,,caipu/304004.jpg,1008
2313,4032,517,609946,,,谷稻小庄,0,1,38,,2016-08-01 21:21:15,,,,0,,,caipu/404002.jpg,1008
2314,4033,517,610011,,,白饭/大碗,0,1,10,,2016-08-01 21:21:29,,,,0,,,caipu/601005.jpg,1008
2315,4031,517,610015,,,葱油凉拌藕片,0,1,30,,2016-08-01 21:21:58,,,,0,,,caipu/302004.jpg,1008
2316,4034,518,609944,,,水煮鱼,0,1,65,,2016-08-25 19:56:51,,,,0,,,caipu/103005.jpg,1156
2317,4152,518,609970,,,麻辣小龙虾,0,1,99,,2016-08-25 19:57:47,,,,0,,,caipu/101006.jpg,1156
2318,4153,518,610010,,,白饭/小碗,0,1,1,,2016-08-25 20:00:16,,,,0,,,caipu/601004.jpg,1156
2319,4154,518,610008,,,五色糯米饭(七色),0,1,35,,2016-08-25 20:02:12,,,,0,,,caipu/601002.jpg,1156
2320,4155,518,610034,,,法国波尔多AOC干红葡萄酒原,0,1,159,,2016-08-25 20:03:04,,,,0,,,caipu/402003.jpg,1156
2321,4156,518,609940,,,清蒸蝶鱼,0,1,56,,2016-08-25 20:04:37,,,,0,,,caipu/103001.jpg,1156
2322,4158,518,609933,,,自制猪肉脯,0,1,48,,2016-08-25 20:05:05,,,,0,,,caipu/203004.jpg,1156
2323,4157,518,609936,,,皮蛋瘦肉粥,0,1,16,,2016-08-25 20:05:49,,,,0,,,caipu/602002.jpg,1156
2324,4161,518,609975,,,一品香酥藕,0,1,10,,2016-08-25 20:07:23,,,,0,,,caipu/502005.jpg,1156
2325,4160,518,609974,,,南瓜枸杞小饼干,0,1,19,,2016-08-25 20:07:39,,,,0,,,caipu/502004.jpg,1156
2326,4159,518,609973,,,紫薯面包卷,0,1,20,,2016-08-25 20:07:52,,,,0,,,caipu/502003.jpg,1156
2327,4162,518,609985,,,三色凉拌手撕兔,0,1,66,,2016-08-25 20:09:58,,,,0,,,caipu/205005.jpg,1156
2328,4037,519,609962,,,倒立蒸梭子蟹,0,1,169,,2016-08-24 19:20:03,,,,0,,,caipu/102002.jpg,1084
2329,4036,519,610023,,,啤酒鸭,0,1,48,,2016-08-24 19:20:10,,,,0,,,caipu/204006.jpg,1084
2330,4038,519,610027,,,清炒菊花菜,0,1,30,,2016-08-24 19:20:29,,,,0,,,caipu/304001.jpg,1084
2331,4035,519,609982,,,五香酱驴肉,0,1,52,,2016-08-24 19:20:58,,,,0,,,caipu/205002.jpg,1084
2332,4039,519,610029,,,黄花菜炒木耳,0,1,35,,2016-08-24 19:22:37,,,,0,,,caipu/304003.jpg,1084
2333,4040,519,610044,,,木须豌豆,0,1,32,,2016-08-24 19:22:40,,,,0,,,caipu/305003.jpg,1084
2334,4041,519,610030,,,番茄有机花菜,0,1,32,,2016-08-24 19:24:06,,,,0,,,caipu/304004.jpg,1084
2335,4043,519,610069,,,50度古井贡酒,0,1,90,,2016-08-24 19:25:02,,,,0,,,caipu/401002.jpg,1084
2336,4042,519,610013,,,番茄炖秋葵,0,1,35,,2016-08-24 19:25:43,,,,0,,,caipu/302002.jpg,1084
